dataset,model,family,severity,MASE,WQL,n_series,latency_s,MASE_clean,WQL_clean,MASE_degr,WQL_degr
monash_cif_2016,chronos-t5,spikes_density,0.12,1.2053340176213243,0.01505252663736,72,0.619,0.9939565580468096,0.0138880631231882,1.2126626741010547,1.0838463581165292
monash_cif_2016,chronos-2,spikes_density,0.16,2.0999997322314887,0.178372192114962,72,0.1,0.9366922139796068,0.0112600006081454,2.241931448655352,15.84122402142047
monash_cif_2016,chronos-t5,spikes_density,0.16,1.435171642190531,0.0349831995402954,72,0.635,0.9939565580468096,0.0138880631231882,1.4438977544559273,2.518940130815341
monash_cif_2016,chronos-2,spikes_density,0.2,2.628919838401323,0.1816258705874129,72,0.105,0.9366922139796068,0.0112600006081454,2.806599434868964,16.130183017576936
monash_cif_2016,chronos-t5,spikes_density,0.2,1.400663123683616,0.0991649394712036,72,0.624,0.9939565580468096,0.0138880631231882,1.409179417696093,7.14030016940468
monash_cif_2016,chronos-2,spikes_density,0.3,3.028024375351023,0.3082024611110575,72,0.094,0.9366922139796068,0.0112600006081454,3.2326780666684902,27.37144267009241
monash_cif_2016,chronos-t5,spikes_density,0.3,1.9283748905106008,0.0207294849678028,72,0.662,0.9939565580468096,0.0138880631231882,1.9400997708591863,1.492611661102823
monash_cif_2016,chronos-2,spikes_density,0.4,3.831508600246362,0.6698923669831247,72,0.101,0.9366922139796068,0.0112600006081454,4.0904670104685845,59.49310220272365
monash_cif_2016,chronos-t5,spikes_density,0.4,3.2904048195427418,0.0551608084021907,72,0.679,0.9939565580468096,0.0138880631231882,3.3104110968477385,3.9718143496980134
monash_cif_2016,chronos-2,drift,0.5,1.4015821325375006,0.0980149415978275,72,0.102,0.9366922139796068,0.0112600006081454,1.4963102197495315,8.704701270346668
monash_cif_2016,chronos-t5,drift,0.5,1.4471913769934173,0.0950776684651782,72,0.627,0.9939565580468096,0.0138880631231882,1.4559905714966497,6.845999159265903
monash_cif_2016,chronos-2,drift,1.0,2.491147220949901,0.2001882517523201,72,0.097,0.9366922139796068,0.0112600006081454,2.6595152428630486,17.77870701068217
monash_cif_2016,chronos-t5,drift,1.0,2.414442318719801,0.1772062039121353,72,0.651,0.9939565580468096,0.0138880631231882,2.4291225800293925,12.759605305671675
monash_cif_2016,chronos-2,drift,2.0,4.19909123721845,0.3877654519888056,72,0.096,0.9366922139796068,0.0112600006081454,4.48289328612896,34.437427268724925
monash_cif_2016,chronos-t5,drift,2.0,4.152393276322619,0.3734280344642529,72,0.601,0.9939565580468096,0.0138880631231882,4.177640604819135,26.8884171357746
monash_cif_2016,chronos-2,drift,4.0,8.260155057434037,0.7836631607559048,72,0.099,0.9366922139796068,0.0112600006081454,8.818430359680425,69.59707978958801
monash_cif_2016,chronos-t5,drift,4.0,8.098509987435579,0.7710005453924997,72,0.642,0.9939565580468096,0.0138880631231882,8.147750444294756,55.51533994003807
monash_cif_2016,chronos-2,drift,6.0,12.38544883728382,1.1686814308539617,72,0.098,0.9366922139796068,0.0112600006081454,13.222538473618048,103.79052999415883
monash_cif_2016,chronos-t5,drift,6.0,12.022845139289798,1.166799841098083,72,0.617,0.9939565580468096,0.0138880631231882,12.09594628855358,84.01458365709298
monash_cif_2016,chronos-2,drift,9.0,18.89119103184982,1.755244339575217,72,0.108,0.9366922139796068,0.0112600006081454,20.167981274862086,155.88314784863215
monash_cif_2016,chronos-t5,drift,9.0,18.31236349892818,1.7334755073290562,72,0.651,0.9939565580468096,0.0138880631231882,18.423706097289788,124.81765757780575
monash_cif_2016,chronos-2,drift,12.0,25.116983714970413,2.339571451898132,72,0.111,0.9366922139796068,0.0112600006081454,26.81455374573792,207.77720475482957
