dataset,w_c2,w_t5,ratio_t5_over_c2
monash_tourism_quarterly,16368.0,8359.252,0.51070696
monash_tourism_quarterly,250048.0,87813.49,0.35118654
monash_tourism_quarterly,45944.0,19045.357,0.41453415
monash_tourism_quarterly,4096.0,5060.9336,1.2355795
monash_tourism_yearly,12160.0,8646.971,0.71109957
monash_tourism_yearly,225792.0,92040.05,0.40763202
monash_tourism_yearly,299264.0,68222.2,0.22796662
monash_tourism_yearly,48512.0,33687.664,0.6944192
monash_tourism_yearly,95104.0,31696.37,0.33328113
monash_tourism_yearly,2680.0,992.9099,0.37048876
monash_tourism_yearly,7984.0,4924.8438,0.6168392
monash_tourism_yearly,2136.0,1715.0792,0.8029397
monash_tourism_yearly,1748.25,629.19946,0.35990244
monash_tourism_yearly,5160.0,1139.7858,0.22088872
monash_tourism_yearly,14400.0,14985.607,1.0406672
monash_tourism_yearly,397056.0,132954.25,0.33485013
monash_tourism_yearly,309760.0,115000.79,0.37125772
monash_tourism_yearly,1236992.0,1161567.9,0.9390262
monash_tourism_yearly,0.421875,0.31058267,0.736196
monash_tourism_yearly,12124160.0,5933272.5,0.48937598
monash_tourism_yearly,669696.0,553931.6,0.8271389
monash_tourism_yearly,0.25830078,0.14153863,0.5479605
monash_tourism_yearly,1.1376953,0.2781456,0.24448164
monash_tourism_yearly,907.5,261.63434,0.2883023
monash_tourism_yearly,18.5,15.399069,0.8323821
monash_tourism_yearly,580.5,192.36841,0.331384
monash_tourism_yearly,207.625,76.05883,0.3663279
monash_tourism_yearly,26.671875,11.020598,0.41319174
monash_tourism_yearly,303.875,103.4192,0.34033465
monash_tourism_yearly,84.478516,19.563438,0.23157886
monash_tourism_yearly,49.960938,11.938355,0.2389538
monash_tourism_yearly,980.0,404.00946,0.41225454
monash_tourism_yearly,8350.0,1750.6597,0.20965984
monash_tourism_yearly,22336.0,6757.9585,0.30255902
monash_tourism_yearly,1031.6562,306.3277,0.29692808
monash_tourism_yearly,78592.0,32423.105,0.4125497
monash_tourism_yearly,68480.0,25406.3,0.3710032
monash_tourism_yearly,185344.0,87638.0,0.47283968
monash_tourism_yearly,51456.0,20546.531,0.39930293
monash_tourism_yearly,37264.0,8131.903,0.2182241
monash_tourism_yearly,147456.0,76153.805,0.51645106
monash_tourism_yearly,121856.0,57363.992,0.4707523
monash_tourism_yearly,9736.0,3353.3179,0.3444246
monash_tourism_yearly,13344.0,5288.6025,0.39632812
monash_tourism_yearly,41344.0,24205.031,0.5854545
monash_tourism_yearly,25632.0,8834.102,0.34465128
monash_tourism_yearly,12408.0,3250.0142,0.26192892
monash_tourism_yearly,19872.0,8990.159,0.45240334
monash_tourism_yearly,112640.0,30735.857,0.27286807
monash_tourism_yearly,20480.0,3813.7637,0.18621893
monash_tourism_yearly,78720.0,21951.47,0.27885506
monash_tourism_yearly,49792.0,18050.738,0.36252287
monash_tourism_yearly,28128.0,3561.6753,0.12662384
monash_tourism_yearly,6178.0,943.38464,0.15270065
monash_tourism_yearly,76736.0,6825.2275,0.08894427
monash_tourism_yearly,542464.0,76106.375,0.14029756
monash_tourism_yearly,115008.0,13500.543,0.11738786
monash_tourism_yearly,283392.0,40020.906,0.14122102
monash_tourism_yearly,21452.0,3411.293,0.15901981
monash_tourism_yearly,103168.0,12562.527,0.12176767
monash_tourism_yearly,1285632.0,145603.73,0.1132546
monash_tourism_yearly,65920.0,7000.7695,0.10620099
monash_tourism_yearly,7616.0,845.0656,0.11095925
monash_tourism_yearly,93008.0,9023.169,0.09701498
monash_tourism_yearly,716800.0,83402.38,0.11635377
monash_tourism_yearly,27192.0,5146.867,0.18927872
monash_tourism_yearly,986.125,125.10789,0.12686819
monash_tourism_yearly,24480.0,12484.576,0.5099909
monash_tourism_yearly,8400.0,5187.7056,0.617584
monash_tourism_yearly,902.0,876.7007,0.97195196
monash_tourism_yearly,2316.0,728.57404,0.3145829
monash_tourism_yearly,470.75,80.77062,0.17157859
monash_tourism_yearly,115200.0,77062.56,0.66894585
monash_tourism_yearly,89344.0,49388.9,0.5527948
monash_tourism_yearly,37728.0,9837.279,0.26074213
monash_tourism_yearly,18912.0,7142.0522,0.3776466
monash_tourism_yearly,80432.0,35622.25,0.44288653
monash_tourism_yearly,211968.0,85114.81,0.40154558
monash_tourism_yearly,12640.0,5583.5303,0.441735
monash_tourism_yearly,9872.0,2545.94,0.25789505
monash_tourism_yearly,17718.0,3011.909,0.16999148
monash_tourism_yearly,1246.0,321.25797,0.25783142
monash_tourism_yearly,5416.0,1312.0757,0.24225917
monash_tourism_yearly,1846.0,523.0704,0.2833534
monash_tourism_yearly,9248.0,3972.501,0.42955244
monash_tourism_yearly,26368.0,9771.808,0.37059343
monash_tourism_yearly,3528.0,1410.9537,0.3999302
monash_tourism_yearly,1128.0,591.9414,0.52477074
monash_tourism_yearly,445.5,92.540146,0.207722
monash_tourism_yearly,4256.0,2228.5522,0.52362597
monash_tourism_yearly,2400.0,1158.5371,0.4827238
monash_tourism_yearly,702.0,277.0341,0.39463544
monash_tourism_yearly,637.25,280.80325,0.4406485
monash_tourism_yearly,3828.0,1217.5652,0.31806824
monash_tourism_yearly,5680.0,2676.8818,0.471282
monash_tourism_yearly,62208.0,29609.217,0.4759712
monash_tourism_yearly,119808.0,100716.27,0.84064734
monash_tourism_yearly,11144.0,5763.501,0.5171842
monash_tourism_yearly,33664.0,15735.488,0.46742776
monash_tourism_yearly,30080.0,14312.056,0.4757997
monash_tourism_yearly,408576.0,334868.94,0.8196001
monash_tourism_yearly,978.0,400.32617,0.40933147
monash_tourism_yearly,818.0,397.90964,0.4864421
monash_tourism_yearly,878.0,416.5428,0.4744223
monash_traffic,0.009878795,0.008313172,0.8415168
monash_traffic,0.020226797,0.01084805,0.5363207
monash_traffic,0.019910177,0.010810637,0.5429704
monash_traffic,0.013498942,0.014388637,1.0659084
monash_traffic,0.005015055,0.004869292,0.97093487
monash_traffic,0.017829895,0.015857937,0.88940156
monash_traffic,0.028125921,0.01247223,0.44344255
monash_traffic,0.011671702,0.014546603,1.2463137
monash_traffic,0.041707676,0.010908161,0.26153845
monash_traffic,0.008693695,0.0053808726,0.61893964
monash_traffic,0.017933527,0.009707622,0.5413114
monash_traffic,0.009791057,0.0106063755,1.0832717
monash_traffic,0.014689128,0.011020216,0.7502294
monash_traffic,0.006965637,0.0064077885,0.9199142
monash_traffic,0.013552348,0.011009716,0.8123844
monash_traffic,0.036001842,0.0048122597,0.13366704
monash_traffic,0.011763811,0.010140595,0.86201614
monash_traffic,0.012215932,0.0112883225,0.9240656
monash_traffic,0.005539099,0.0053474703,0.96540433
monash_traffic,0.009394328,0.007756689,0.8256779
monash_traffic,0.010889689,0.009116232,0.8371435
monash_traffic,0.014165242,0.011291352,0.79711676
monash_traffic,0.012901306,0.01184011,0.91774505
monash_traffic,0.00818185,0.0071055,0.8684466
monash_traffic,0.033228558,0.004898691,0.14742413
monash_traffic,0.017035166,0.019762719,1.1601131
monash_traffic,0.0615743,0.024900118,0.4043914
monash_traffic,0.017628988,0.02073134,1.1759801
monash_traffic,0.00858434,0.010651,1.2407477
monash_traffic,0.005631129,0.0008952028,0.15897395
monash_traffic,0.00972112,0.012382437,1.2737665
monash_traffic,0.018300375,0.012084328,0.66033226
monash_traffic,0.01761055,0.014623062,0.830358
monash_traffic,0.050221384,0.013314919,0.2651245
monash_traffic,0.076942444,0.043407753,0.56415874
monash_traffic,0.014230728,0.011075936,0.77831125
monash_traffic,0.011876424,0.011913989,1.003163
monash_traffic,0.008644104,0.007969148,0.92191726
monash_traffic,0.035494488,0.018388601,0.5180692
monash_traffic,0.013734977,0.011352981,0.8265745
monash_traffic,0.0087178545,0.00940998,1.0793917
monash_traffic,0.032122213,0.0055345655,0.17229713
monash_traffic,0.010356903,0.009104396,0.8790655
monash_traffic,0.005150477,0.0074840127,1.4530718
monash_traffic,0.014233907,0.0133102285,0.9351072
monash_traffic,0.005870024,0.0,0.0
monash_traffic,0.0138168335,0.010296955,0.74524707
monash_traffic,0.012214343,0.009879257,0.80882424
monash_traffic,0.0073887506,0.0070944238,0.96016556
monash_traffic,0.009892781,0.008800542,0.8895923
monash_traffic,0.013748169,0.014466479,1.0522478
monash_traffic,0.023064932,0.022398502,0.97110635
monash_traffic,0.024126688,0.01949168,0.80788875
monash_traffic,0.010565777,0.008144033,0.77079356
monash_traffic,0.02851359,0.012175028,0.42699036
monash_traffic,0.03002421,0.024559217,0.81798047
monash_traffic,0.008349101,0.0075288103,0.901751
monash_traffic,0.005730311,0.005281028,0.92159534
monash_traffic,0.007197062,0.006686215,0.92902005
monash_traffic,0.00879097,0.0085469335,0.9722401
monash_traffic,0.012232463,0.010434481,0.8530156
monash_traffic,0.0086250305,0.0056447857,0.6544656
monash_traffic,0.0075505576,0.006235916,0.82588816
monash_traffic,0.009915669,0.0097922655,0.98755467
monash_traffic,0.0076605477,0.009177453,1.1980152
monash_traffic,0.009134293,0.008110498,0.88791746
monash_traffic,0.011105855,0.010734759,0.9665856
monash_traffic,0.016651154,0.014943424,0.89744073
monash_traffic,0.011642456,0.012989509,1.1157018
monash_traffic,0.00704511,0.0061502564,0.87298226
monash_traffic,0.012359619,0.015466074,1.2513391
monash_traffic,0.0065195165,0.00436567,0.66963094
monash_traffic,0.013211886,0.00039215988,0.029682353
monash_traffic,0.023020426,0.010574232,0.4593413
monash_traffic,0.001623869,0.004256036,2.6209235
monash_traffic,0.011717479,0.008919772,0.7612364
monash_traffic,0.012990315,0.009474363,0.7293405
monash_traffic,0.020192465,0.018341376,0.9083277
monash_traffic,0.025212606,0.012812104,0.5081626
monash_traffic,0.0081545515,0.009474768,1.1618993
monash_traffic,0.016743978,0.016807964,1.0038214
monash_traffic,0.0072205863,0.008356889,1.1573699
monash_traffic,0.008191426,0.0063804663,0.77892005
monash_traffic,0.010096709,0.008623212,0.8540616
monash_traffic,0.029775718,0.015430831,0.5182354
monash_traffic,0.008021037,0.0054410994,0.6783536
monash_traffic,0.024360657,0.009266988,0.380408
monash_traffic,0.015055339,0.009297863,0.6175791
monash_traffic,0.006047567,0.0049016955,0.81052357
monash_traffic,0.0046346984,0.0046735466,1.0083821
monash_traffic,0.010996501,0.0097143585,0.8834045
monash_traffic,0.015210469,0.014267947,0.9380346
monash_traffic,0.0017789205,0.00031490534,0.17702046
monash_traffic,0.011858623,0.010337102,0.87169504
monash_traffic,0.005982717,0.008567769,1.4320866
monash_traffic,0.048933428,0.034143236,0.6977487
monash_traffic,0.007401625,0.0009860722,0.13322374
monash_traffic,0.012364705,0.012702964,1.0273569
monash_traffic,0.0028177898,0.0027079906,0.9610336
monash_traffic,0.0057551065,0.0066413893,1.1539994
monash_weather,3.6245599,0.60087985,0.16578008
monash_weather,10.073666,1.0381986,0.103060655
monash_weather,7.2899585,0.55381405,0.075969435
monash_weather,4.302661,1.3234482,0.3075883
monash_weather,0.8495463,0.91898346,1.0817344
monash_weather,6.2062583,2.2632194,0.3646673
monash_weather,2.8755534,1.5167559,0.52746576
monash_weather,3.4066489,0.89483637,0.2626735
monash_weather,7.450407,3.2735987,0.4393852
monash_weather,5.429199,2.248788,0.41420254
monash_weather,20.040632,3.8162584,0.19042605
monash_weather,1.3765284,0.46649745,0.3388942
monash_weather,3.6273336,0.5231794,0.1442325
monash_weather,0.1365682,0.104759686,0.7670869
monash_weather,0.6723681,0.28156933,0.41877258
monash_weather,4.120538,2.4903855,0.6043835
monash_weather,0.08631795,0.0006731141,0.007798078
monash_weather,0.29592857,0.34092575,1.1520542
monash_weather,0.17114258,0.058343105,0.34090352
monash_weather,4.2118406,0.4180635,0.09925909
monash_weather,0.093927,0.0,0.0
monash_weather,0.12485466,0.0,0.0
monash_weather,12.101078,2.21925,0.18339275
monash_weather,0.089709476,0.025021257,0.2789143
monash_weather,10.513541,6.027684,0.57332575
monash_weather,7.702934,1.8469566,0.23977314
monash_weather,8.399121,5.108575,0.6082273
monash_weather,5.7604165,3.636151,0.6312306
monash_weather,9.77526,4.418531,0.45201162
monash_weather,5.0502605,3.4405367,0.6812593
monash_weather,7.866667,3.695405,0.46975487
monash_weather,7.4223957,3.932154,0.5297688
monash_weather,10.086271,4.0733476,0.40385067
monash_weather,8.0625,4.3801117,0.5432697
monash_weather,11.03151,6.5586643,0.5945391
monash_weather,5.717708,1.1522049,0.20151517
monash_weather,7.747396,4.7547083,0.61371696
monash_weather,6.358333,3.9926097,0.6279334
monash_weather,6.05625,3.3923945,0.5601477
monash_weather,8.302083,4.960005,0.597441
monash_weather,3.3333333,3.7156708,1.1147013
monash_weather,8.397917,6.0851054,0.72459704
monash_weather,5.5916667,4.780439,0.854922
monash_weather,8.626302,3.6815975,0.42678747
monash_weather,9.866667,6.1007085,0.61831504
monash_weather,5.625,4.7105007,0.8374224
monash_weather,8.135417,5.164629,0.63483274
monash_weather,7.014583,4.407965,0.62840015
monash_weather,6.953125,4.130482,0.5940469
monash_weather,8.36875,6.1870413,0.73930293
monash_weather,8.577084,6.2470155,0.72833794
monash_weather,7.0583334,5.951704,0.8432166
monash_weather,8.791667,6.95419,0.79099786
monash_weather,6.61875,5.3005066,0.800832
monash_weather,6.08125,4.5076537,0.741238
monash_weather,5.875,3.8562062,0.6563755
monash_weather,7.96875,6.0791464,0.7628733
monash_weather,5.858333,4.430315,0.75624156
monash_weather,7.3145833,5.555491,0.7595089
monash_weather,6.454167,4.3315735,0.6711282
monash_weather,9.083333,6.760691,0.7442963
monash_weather,6.695833,5.3962355,0.80590945
monash_weather,8.51875,6.7873406,0.7967531
monash_weather,8.795834,7.9637437,0.90539956
monash_weather,9.891666,7.4671063,0.7548886
monash_weather,2.7375,3.1040797,1.1339104
monash_weather,9.745833,10.049612,1.0311701
monash_weather,4.9708333,4.101443,0.8251017
monash_weather,6.922917,5.277206,0.7622807
monash_weather,2.8416667,3.099292,1.09066
monash_weather,4.983333,5.291786,1.0618969
monash_weather,4.920833,4.0151362,0.81594646
monash_weather,9.941667,8.609532,0.86600494
monash_weather,1.6416667,1.7304726,1.054095
monash_weather,4.4395833,2.8386803,0.6394024
monash_weather,9.2875,3.4933727,0.37613702
monash_weather,4.670833,2.5097015,0.53731346
monash_weather,5.459375,3.0090518,0.5511715
monash_weather,8.45,4.018075,0.47551185
monash_weather,6.2166667,5.347558,0.860197
monash_weather,5.91875,3.9460151,0.6666974
monash_weather,6.85625,3.8335605,0.5591337
monash_weather,6.2541666,2.933895,0.4691105
monash_weather,5.128125,3.5782523,0.69777006
monash_weather,2.5125,3.2846997,1.3073431
monash_weather,4.491667,3.313655,0.7377339
monash_weather,4.23125,3.211708,0.75904477
monash_weather,7.25625,4.0660896,0.5603569
monash_weather,3.7833333,3.2067733,0.8476053
monash_weather,4.070833,3.906212,0.9595608
monash_weather,6.709375,3.5541015,0.5297217
monash_weather,2.3479166,4.0701046,1.7334962
monash_weather,8.204166,3.7741973,0.46003422
monash_weather,5.5822916,4.9646335,0.889354
monash_weather,4.1041665,4.231445,1.0310119
monash_weather,6.1822915,4.9180093,0.79549944
monash_weather,7.54375,4.24374,0.5625505
monash_weather,7.1614585,4.843444,0.67632085
monash_weather,3.1916666,2.6456578,0.82892674
monash_weather,2.925,4.5335035,1.5499158
